Index,appnumber,encrypting,renaiming,rebuilding,Strings Global number,Unicode number ,URL Number ,Affectation number ,Balise number ,Special strings number ,Call number,Class number ,Other Type String Number ,Permission number ,Number of Dangerous permission ,Number of sginature permission ,Other Permission number ,Services number ,Providers number ,Android API ,Dex number ,SystemArgs ,Custom Argument,Average size of class ,Intern attribute ,Extern attribute,Weighted Method per class ,Reponse for class ,Number of child ,Argument Type number ,Receivers Numbers ,Type
1945,SMS_2226,1,1,0,776,0,0,15,3,0,0,0,0,4,3,0,1,1,0,0,0,0,0,138.25,0,0,11.7476948868399,23.4953897736798,-0.9471919530595139,125,1,1
1946,SMS_3826,1,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,40.5,0,0,11.198059822150364,22.39611964430073,-0.931285367825384,218,8,1
1947,SMS_856,1,1,0,677,0,0,13,1,0,0,0,0,6,3,1,2,1,0,0,0,0,0,253.5,0,0,10.582497721057429,21.164995442114858,-0.9908842297174111,81,6,1
1948,Riskware_814,1,1,0,121,0,0,0,1,0,0,0,0,42,13,2,27,16,0,0,0,0,0,4.0,0,0,23.793611793611795,47.58722358722359,-1.0,353,1,2
1949,SMS_204,1,1,0,1385,0,1,11,2,0,0,49,0,15,7,1,7,3,0,0,0,0,0,11.25,0,0,16.689320388349515,33.37864077669903,-0.9805825242718447,285,1,1
1950,Banking_2455,1,1,0,11148,0,0,171,3,0,17,0,0,13,7,0,6,2,0,0,0,0,0,239.09677419354838,0,0,16.565079365079367,33.13015873015873,1.0023809523809524,2795,1,4
1951,Adware_975,1,1,0,1797,0,78,52,2,1,0,52,0,12,2,1,9,1,0,0,0,0,0,110.0952380952381,0,0,17.933174224343677,35.866348448687354,-0.8174224343675418,297,1,3
1952,SMS_2643,1,1,0,291,0,1,0,2,0,0,0,0,10,6,0,4,1,0,0,0,0,0,181.33333333333334,0,0,11.745046235138705,23.49009247027741,-0.9603698811096433,73,1,1
1953,SMS_642,1,1,0,1386,0,2,13,2,0,0,0,0,15,7,1,7,3,0,0,0,0,0,36.6,0,0,11.034739454094293,22.069478908188586,-0.9156327543424317,311,6,1
1954,SMS_2312,1,1,0,1691,0,1,13,2,0,0,0,0,15,7,1,7,3,0,0,0,0,0,130.35714285714286,0,0,10.979545454545455,21.95909090909091,-0.9128787878787878,353,1,1
1955,SMS_2737,1,1,0,597,0,0,0,2,0,0,0,0,5,4,0,1,0,0,0,0,0,0,97.0,0,0,11.905269761606023,23.810539523212046,-0.9749058971141782,120,1,1
1956,SMS_1976,1,1,0,654,0,0,2,3,0,0,0,0,17,7,2,8,1,0,0,0,0,0,31.375,0,0,11.420047732696897,22.840095465393794,-0.9952267303102625,121,1,1
1957,Riskware_3787,1,1,0,224,0,0,0,2,0,0,0,0,22,14,1,7,1,0,0,0,0,0,68.33333333333333,0,0,23.74342105263158,47.48684210526316,-1.0,9,1,2
1958,Riskware_365,1,1,0,9089,1,45,508,7,4,44,42,0,35,12,2,21,9,0,0,0,0,0,8.5,0,0,27.471264367816094,54.94252873563219,-1.0,1715,1,2
1959,SMS_4241,0,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,33.75,0,0,12.052699228791774,24.105398457583547,-0.9428020565552699,210,8,1
1960,SMS_2802,1,1,0,1369,0,1,11,2,0,0,50,0,15,7,1,7,3,0,0,0,0,0,36.6,0,0,12.00061387354205,24.0012277470841,-0.939840392879067,274,1,1
1961,SMS_845,1,1,0,595,0,0,0,2,0,0,0,0,5,4,0,1,0,0,0,0,0,0,97.0,0,0,10.620183486238533,21.240366972477066,-0.9660550458715597,119,6,1
1962,SMS_346,1,1,0,788,0,0,0,2,0,0,0,0,10,5,1,4,0,0,0,0,0,0,33.75,0,0,11.314553990610328,22.629107981220656,-0.9049295774647887,191,1,1
1963,Adware_926,1,1,0,1116,0,4,3,2,0,3,0,0,10,5,0,5,0,0,0,0,0,0,34.2,0,0,18.137011779293243,36.274023558586485,-0.9683818970861748,135,1,3
1964,SMS_716,1,1,0,573,0,2,0,1,0,0,0,0,9,4,0,5,2,0,0,0,0,0,94.33333333333333,0,0,10.914317925591883,21.828635851183765,-0.9594137542277339,64,6,1
1965,SMS_626,1,1,0,1372,0,1,11,2,0,0,49,0,15,7,1,7,3,0,0,0,0,0,33.666666666666664,0,0,11.146496815286625,22.29299363057325,-0.9082802547770701,295,6,1
1966,Banking_998,1,1,0,14102,0,48,238,6,0,20,0,0,50,19,2,29,1,0,0,0,0,0,30.166666666666668,0,0,22.308441558441558,44.616883116883116,10.402597402597403,6169,1,4
1967,SMS_1609,1,1,0,849,0,0,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,47.285714285714285,0,0,11.38996138996139,22.77992277992278,-0.8378378378378378,355,1,1
1968,Riskware_3977,1,1,0,5170,0,12,84,2,2,4,0,0,24,6,1,17,1,0,0,0,0,0,32.189189189189186,0,0,12.513513513513514,25.027027027027028,-1.0,593,4,2
1969,Adware_1143,1,1,0,7270,0,33,185,4,2,18,45,0,13,3,0,10,2,0,0,0,0,0,30.794117647058822,0,0,16.171490280777537,32.34298056155507,-0.43585313174946005,1241,,3
1970,SMS_4256,1,1,0,560,0,0,4,3,0,0,0,0,4,3,0,1,0,0,0,0,0,0,61.4,0,0,12.06422607578677,24.12845215157354,-0.9807321772639692,82,8,1
1971,Banking_1871,1,1,0,178,0,0,1,1,0,0,0,0,2,1,0,1,1,0,0,0,0,0,177.0,0,0,18.475579470198674,36.95115894039735,-0.9975165562913907,9,1,4
1972,SMS_2758,1,1,0,1691,0,1,13,2,0,0,0,0,15,7,1,7,3,0,0,0,0,0,127.78571428571429,0,0,11.986275733000625,23.97255146600125,-0.9282595134123518,353,1,1
1973,SMS_34,1,1,0,825,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,40.5,0,0,11.0,22.0,-1.0,184,1,1
1974,SMS_2323,1,1,0,676,0,0,13,1,0,0,0,0,6,3,1,2,1,0,0,0,0,0,253.5,0,0,10.999243570347957,21.998487140695914,-0.9682299546142209,81,1,1
1975,SMS_777,1,1,0,809,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,52.666666666666664,0,0,10.873340143003064,21.74668028600613,-0.9560776302349336,173,6,1
1976,SMS_552,1,1,0,843,0,0,335,2,0,0,0,0,12,5,1,6,0,0,0,0,0,0,10.25,0,0,11.41255605381166,22.82511210762332,-0.7802690582959642,428,6,1
1977,SMS_2609,1,1,0,673,0,0,12,2,0,0,0,0,19,6,2,11,1,0,0,0,0,0,43.142857142857146,0,0,11.782694848084544,23.56538969616909,-0.9035667107001321,192,1,1
1978,Riskware_2521,1,1,0,123,0,0,0,1,0,0,0,0,38,10,2,26,15,0,0,0,0,0,4.0,0,0,21.03286384976526,42.06572769953052,-1.0,44,1,2
1979,SMS_1287,0,1,0,156,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4.0,0,0,10.883116883116884,21.766233766233768,-0.9971139971139971,12,1,1
1980,Adware_455,1,1,0,2035,0,82,60,3,1,0,42,0,10,2,1,7,0,0,0,0,0,0,43.2,0,0,16.288194444444443,32.576388888888886,-0.7980324074074074,290,,3
1981,SMS_1574,1,1,0,679,0,0,13,1,0,0,19,0,6,3,1,2,1,0,0,0,0,0,257.5,0,0,12.07920792079208,24.15841584158416,-0.9504950495049505,82,1,1
1982,Adware_1287,1,1,0,2523,0,10,58,3,1,0,64,0,8,3,0,5,0,0,0,0,0,0,28.071428571428573,0,0,15.248777078965759,30.497554157931518,-0.570230607966457,302,,3
1983,Riskware_4233,1,1,0,9640,1,3,209,7,1,15,30,0,4,2,1,1,0,0,0,0,0,0,38.53846153846154,0,0,20.914285714285715,41.82857142857143,4.548979591836734,2774,1,2
1984,SMS_4714,1,1,0,1381,0,1,11,2,0,0,49,0,15,7,1,7,3,0,0,0,0,0,10.555555555555555,0,0,11.421237693389592,22.842475386779185,-0.9170182841068917,300,8,1
1985,SMS_2564,1,1,0,654,0,0,2,3,0,0,0,0,17,7,2,8,1,0,0,0,0,0,31.375,0,0,11.451981195433177,22.903962390866354,-0.9375419744795165,121,1,1
1986,Riskware_617,1,1,0,4920,0,2,137,4,7,3,0,0,3,1,0,2,1,0,0,0,0,0,20.0,0,0,25.625,51.25,-1.0,1069,1,2
1987,Riskware_60,1,1,0,121,0,0,0,1,0,0,0,0,42,13,2,27,15,0,0,0,0,0,136.0,0,0,32.55980861244019,65.11961722488039,-1.0,353,1,2
1988,SMS_3307,1,1,0,851,0,0,252,2,0,0,0,0,21,8,2,11,0,0,0,0,0,0,10.25,0,0,10.57590966122961,21.15181932245922,-0.7026348808030113,434,1,1
1989,SMS_2527,1,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,40.5,0,0,19.660818713450293,39.32163742690059,-0.9298245614035088,210,1,1
1990,Riskware_3819,1,1,0,48704,9,59,953,21,15,41,2215,0,40,13,3,24,9,0,0,0,0,0,53.333333333333336,0,0,40.476190476190474,80.95238095238095,-1.0,11334,1,2
1991,SMS_4769,1,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,45.714285714285715,0,0,11.309078771695594,22.618157543391188,-0.9405874499332443,210,8,1
1992,SMS_1069,1,1,0,426,0,0,0,3,0,0,0,0,11,5,0,6,1,0,0,0,0,0,7.25,0,0,8.92134831460674,17.84269662921348,-0.8951310861423221,80,1,1
1993,Banking_483,1,1,0,470,0,0,2,2,0,0,21,0,6,4,0,2,3,0,0,0,0,0,4.0,0,0,16.933431952662723,33.866863905325445,-0.9607988165680473,122,1,4
1994,Banking_2243,1,1,0,1370,0,1,251,2,0,0,3,0,29,13,0,16,7,0,0,0,0,0,82.84210526315789,0,0,18.74764150943396,37.49528301886792,-0.33962264150943394,186,1,4
1995,SMS_4232,1,1,0,824,0,0,58,2,0,0,0,0,13,6,1,6,0,0,0,0,0,0,12.066666666666666,0,0,12.08241401687216,24.16482803374432,-0.8754055807916937,422,8,1
1996,Riskware_1774,1,1,0,4481,0,23,276,6,2,1,0,0,23,8,2,13,2,0,0,0,0,0,41.74193548387097,0,0,20.975649350649352,41.951298701298704,-0.8571428571428571,1039,1,2
1997,Adware_30,1,1,0,4646,0,42,63,8,2,2,7,0,10,4,0,6,2,0,2,0,0,0,257.84615384615387,0,0,17.37628111273792,34.75256222547584,-0.8316251830161054,577,,3
1998,Riskware_3273,1,1,0,21,0,0,0,2,0,0,0,0,20,4,2,14,0,0,0,0,0,0,70.0,0,0,21.48238897396631,42.96477794793262,-1.0,348,1,2
1999,Banking_1252,1,1,0,4879,0,1,119,2,0,12,0,0,15,8,0,7,2,0,0,0,0,0,187.40625,0,0,18.95646916565901,37.91293833131802,-0.4111245465538089,836,1,4
2000,SMS_2850,1,1,0,852,0,0,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,38.22222222222222,0,0,11.97089144936325,23.9417828987265,-0.9496664645239539,207,1,1
2001,Riskware_4262,1,1,0,121,0,0,0,1,0,0,0,0,39,12,2,25,15,0,0,0,0,0,4.0,0,0,21.733333333333334,43.46666666666667,-0.9333333333333333,170,1,2
2002,Riskware_688,1,1,0,14218,0,4,170,2,3,13,0,0,11,3,1,7,2,1,0,0,0,0,130.21052631578948,0,0,23.08067940552017,46.16135881104034,-1.0,3663,1,2
2003,SMS_4434,1,1,0,573,0,2,0,1,0,0,17,0,9,4,0,5,2,0,0,0,0,0,76.33333333333333,0,0,10.650503202195791,21.301006404391583,-0.9560841720036597,64,8,1
2004,SMS_3338,1,1,0,1263,0,7,38,3,2,0,0,0,8,4,0,4,3,0,0,0,0,0,258.25,0,0,20.849529780564264,41.69905956112853,-0.786833855799373,219,1,1
2005,SMS_2390,1,1,0,847,0,0,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,38.22222222222222,0,0,11.214946619217082,22.429893238434165,-0.9409252669039145,204,1,1
2006,SMS_737,1,1,0,621,0,3,3,1,0,0,33,0,10,4,0,6,0,0,0,0,0,0,95.66666666666667,0,0,11.102925243770315,22.20585048754063,-0.9274106175514626,86,6,1
2007,Riskware_2119,1,1,0,3561,1,2,121,4,2,12,0,0,5,4,0,1,0,0,0,0,0,0,25.375,0,0,24.847457627118644,49.69491525423729,-1.0,532,1,2
2008,Adware_933,1,1,0,125,0,0,0,1,0,0,0,0,26,8,3,15,2,0,0,0,0,0,4.0,0,0,16.06465313827277,32.12930627654554,-0.9773478055686645,94,1,3
2009,SMS_296,1,1,0,578,0,0,0,2,0,0,0,0,5,4,0,1,0,0,0,0,0,0,79.0,0,0,11.37135922330097,22.74271844660194,-0.9550970873786407,120,1,1
2010,Adware_232,1,1,0,1746,0,6,40,3,1,0,0,0,7,2,0,5,0,0,0,0,0,0,35.05555555555556,0,0,16.544515103338632,33.089030206677265,-0.821939586645469,275,,3
2011,Riskware_1759,1,1,0,121,0,0,0,1,0,0,0,0,42,13,2,27,16,0,0,0,0,0,4.0,0,0,22.16222760290557,44.32445520581114,-1.0,353,1,2
2012,Ramsonware_66,1,1,0,16560,0,1,201,3,0,17,0,0,14,3,1,10,0,0,0,0,0,0,197.5,0,0,17.77991452991453,35.55982905982906,2.6324786324786325,6201,1,6
2013,Riskware_3657,1,1,0,121,0,0,0,1,0,0,0,0,42,13,2,27,16,0,0,0,0,0,4.0,0,0,24.114093959731544,48.22818791946309,-1.0,353,1,2
2014,Banking_2082,1,1,0,5685,0,3,132,2,2,101,0,0,9,5,0,4,2,0,0,0,0,0,13.318181818181818,0,0,17.557428872497365,35.11485774499473,-0.47453459782226903,1368,1,4
2015,Riskware_17,1,1,0,21,0,0,0,2,0,0,0,0,20,4,2,14,0,0,0,0,0,0,70.0,0,0,53.08,106.16,-1.0,355,1,2
2016,Adware_1179,1,1,0,5089,0,26,156,4,0,11,0,0,13,7,0,6,4,0,0,0,0,0,119.10344827586206,0,0,16.142061281337046,32.28412256267409,-0.4387186629526462,1296,,3
2017,Adware_1036,1,1,0,2206,0,22,33,2,1,0,1,0,7,2,0,5,1,0,0,0,0,0,328.4117647058824,0,0,17.100358422939067,34.200716845878134,-0.7383512544802867,257,,3
2018,Riskware_3320,1,1,0,11332,0,68,568,41,5,7,1,0,14,6,1,7,3,0,0,0,0,0,13.133333333333333,0,0,19.08108108108108,38.16216216216216,-0.3441441441441441,1470,1,2
2019,Adware_822,1,1,0,11152,0,8,147,7,0,17,0,0,10,4,0,6,1,0,0,0,0,0,142.72413793103448,0,0,18.294711538461538,36.589423076923076,-0.3504807692307692,1462,,3
2020,Riskware_2441,1,1,0,54339,10,84,723,23,17,64,2,0,19,5,1,13,7,0,0,0,0,0,22.82857142857143,0,0,23.741573033707866,47.48314606741573,-1.0,11080,1,2
2021,Riskware_44,1,1,0,9355,0,47,782,4,3,47,3,0,35,12,2,21,11,0,0,0,0,0,8.487179487179487,0,0,22.859269282814616,45.71853856562923,-1.0,1124,1,2
2022,SMS_4149,1,1,0,415,0,0,0,1,0,0,0,0,10,4,1,5,0,0,0,0,0,0,298.0,0,0,11.953375086986778,23.906750173973556,-0.9895615866388309,39,8,1
2023,SMS_2517,1,1,0,666,0,0,0,2,0,0,0,0,19,6,2,11,1,0,0,0,0,0,43.142857142857146,0,0,11.091850828729282,22.183701657458563,-0.8957182320441989,133,1,1
2024,Adware_103,1,1,0,2089,0,8,41,3,1,0,0,0,13,3,1,9,1,0,0,0,0,0,22.5,0,0,16.665410700828936,33.33082140165787,-0.7241899020346647,526,,3
2025,SMS_4443,1,1,0,4067,0,0,105,2,0,11,0,0,13,5,1,7,0,0,0,0,0,0,148.1290322580645,0,0,10.586269196025293,21.172538392050587,-0.8608852755194218,630,8,1
2026,Adware_1078,1,1,0,13989,0,121,519,29,16,17,198,0,12,6,0,6,0,0,0,0,0,0,116.91666666666667,0,0,17.48167539267016,34.96335078534032,3.5916230366492146,2533,,3
2027,SMS_2471,1,1,0,382,0,0,0,2,0,0,0,0,4,2,0,2,0,0,0,0,0,0,10.0,0,0,11.05354659248957,22.10709318497914,-0.9833101529902643,62,1,1
2028,SMS_2789,1,1,0,573,0,2,0,1,0,0,17,0,9,4,0,5,2,0,0,0,0,0,94.33333333333333,0,0,12.019076923076923,24.038153846153847,-0.9606153846153846,64,1,1
2029,Banking_1297,1,1,0,1337,0,1,96,2,0,11,0,0,13,7,0,6,1,0,0,0,0,0,312.375,0,0,20.001044932079417,40.00208986415883,-0.7648902821316614,77,1,4
2030,Riskware_1053,1,1,0,9168,1,83,504,9,5,52,36,0,37,11,3,23,9,0,0,0,0,0,8.073170731707316,0,0,20.340215439856372,40.680430879712745,-0.15529622980251345,1591,1,2
2031,Riskware_4020,1,1,0,8649,1,19,803,5,4,44,42,0,35,12,2,21,9,0,0,0,0,0,8.69047619047619,0,0,20.405040504050405,40.81008100810081,0.7686768676867687,1508,4,2
2032,Riskware_2294,1,1,0,96,0,0,0,1,0,0,0,0,12,6,1,5,5,0,0,0,0,0,173.58333333333334,0,0,22.024516129032257,44.049032258064514,-1.0,5,1,2
2033,Banking_1512,1,1,0,1967,0,3,4,2,5,3,0,0,5,1,0,4,0,0,0,0,0,0,9.534883720930232,0,0,19.316856780735108,38.633713561470216,-0.7877059569074778,391,1,4
2034,Riskware_2052,1,1,0,3641,1,2,122,4,2,12,4,0,5,4,0,1,0,0,0,0,0,0,0.0,0,0,25.154545454545456,50.30909090909091,-1.0,507,1,2
2035,Riskware_3651,1,1,0,3561,1,2,121,4,2,12,0,0,5,4,0,1,0,0,0,0,0,0,29.8,0,0,24.04433497536946,48.08866995073892,-1.0,520,1,2
2036,Banking_1905,1,1,0,6038,0,18,280,5,1,16,21,0,34,4,0,30,1,0,0,0,0,0,22.142857142857142,0,0,18.3118671526934,36.6237343053868,-0.13001215066828675,719,1,4
2037,SMS_3762,1,1,0,1355,0,0,13,2,0,0,51,0,15,7,1,7,2,0,0,0,0,0,24.692307692307693,0,0,10.84974533106961,21.69949066213922,-0.9108658743633277,325,1,1
2038,SMS_1606,1,1,0,626,0,2,13,3,0,0,0,0,13,8,0,5,2,0,0,0,0,0,74.42857142857143,0,0,11.393822393822393,22.787644787644787,-0.7258687258687259,87,1,1
2039,SMS_4888,1,1,0,2514,0,35,48,2,0,0,0,0,8,3,0,5,0,0,0,0,0,0,31.285714285714285,0,0,11.509708737864077,23.019417475728154,-0.7961165048543689,345,8,1
2040,Riskware_484,1,1,0,153,0,0,1,2,0,0,0,0,24,10,1,13,9,0,0,0,0,0,72.0,0,0,21.50388349514563,43.00776699029126,-1.0,57,1,2
2041,SMS_3806,1,1,0,517,0,0,0,2,0,0,0,0,4,3,0,1,0,0,0,0,0,0,75.25,0,0,11.20080971659919,22.40161943319838,-0.9619433198380567,114,8,1
2042,Riskware_3573,1,1,0,123,0,0,0,1,0,0,0,0,42,12,2,28,17,0,0,0,0,0,4.0,0,0,22.21978021978022,44.43956043956044,-1.0,85,1,2
2043,Riskware_3501,1,1,0,29053,0,57,395,11,6,40,0,0,14,4,1,9,8,1,0,0,0,0,56.8235294117647,0,0,20.613832853025936,41.22766570605187,-0.8097982708933718,7489,1,2
2044,Riskware_2926,1,1,0,3579,1,2,121,4,2,12,2,0,12,5,1,6,5,0,0,0,0,0,27.294117647058822,0,0,21.174785100286535,42.34957020057307,-1.0,520,1,2
2045,Riskware_4058,1,1,0,121,0,0,0,1,0,0,0,0,39,12,2,25,15,0,0,0,0,0,4.0,0,0,12.0,24.0,-1.0,612,4,2
2046,SMS_2830,1,1,0,772,0,0,285,2,0,0,0,0,13,6,1,6,0,0,0,0,0,0,10.076923076923077,0,0,11.97390776699029,23.94781553398058,-0.8901699029126213,376,1,1
2047,Banking_1218,1,1,0,1305,0,0,10,1,0,0,0,0,29,10,3,16,2,0,0,0,0,0,57.2,0,0,19.835800807537012,39.671601615074024,-0.9502018842530283,271,1,4
2048,SMS_2952,1,1,0,4119,0,11,36,2,1,8,54,0,9,2,0,7,1,0,0,0,0,0,45.96774193548387,0,0,12.620689655172415,25.24137931034483,0.7068965517241379,1203,1,1
2049,SMS_1235,1,1,0,382,0,0,0,2,0,0,0,0,4,2,0,2,0,0,0,0,0,0,10.0,0,0,10.292913385826772,20.585826771653544,-0.9763779527559056,62,1,1
2050,Adware_568,1,1,0,2731,0,10,132,4,0,0,0,0,12,4,0,8,3,0,0,0,0,0,365.52777777777777,0,0,17.12578977599081,34.25157955198162,-0.6645605973578403,261,,3
2051,Riskware_1562,1,1,0,4259,0,0,0,2,0,0,0,0,25,9,3,13,2,0,0,0,0,0,4.0,0,0,19.740830310358728,39.481660620717456,-1.0,237,1,2
2052,Riskware_1531,1,1,0,123,0,0,0,1,0,0,0,0,38,11,3,24,15,0,0,0,0,0,4.0,0,0,20.05049668874172,40.10099337748344,-1.0,47,1,2
2053,SMS_1229,1,1,0,1384,0,1,11,2,0,0,49,0,15,7,1,7,3,0,0,0,0,0,10.0,0,0,10.28976377952756,20.57952755905512,-0.8299212598425196,362,1,1
2054,SMS_1191,0,1,0,90,0,0,0,1,0,0,0,0,21,7,3,11,0,0,0,0,0,0,98.0,0,0,10.35929203539823,20.71858407079646,-0.9699115044247788,39,1,1
2055,Adware_147,1,1,0,5888,0,0,127,4,1,48,0,0,10,2,0,8,3,0,0,0,0,0,220.67857142857142,0,0,18.603092783505154,37.20618556701031,-0.010309278350515464,678,,3
2056,Banking_1074,1,1,0,6083,0,2,133,2,0,13,0,0,6,5,0,1,0,0,0,0,0,0,204.52631578947367,0,0,19.594871794871796,39.18974358974359,0.358974358974359,1390,1,4
2057,SMS_3787,1,1,0,1354,0,0,13,2,0,0,0,0,15,7,1,7,2,0,0,0,0,0,11.25,0,0,11.122602168473728,22.245204336947456,-0.9115929941618015,275,8,1
2058,Riskware_3906,1,1,0,224,0,0,0,2,0,0,0,0,22,14,1,7,1,0,0,0,0,0,94.5,0,0,22.712389380530972,45.424778761061944,-1.0,9,1,2
2059,SMS_2818,1,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,40.5,0,0,11.98960244648318,23.97920489296636,-0.9529051987767584,210,1,1
2060,Adware_819,1,1,0,1618,0,7,36,3,1,0,0,0,6,2,0,4,0,0,0,0,0,0,48.11764705882353,0,0,18.364563416188656,36.72912683237731,-0.9751434034416826,215,,3
2061,Riskware_892,1,1,0,19840,1,4,302,33,1,19,30,0,10,5,1,4,0,0,0,0,0,0,11.38888888888889,0,0,22.308108108108108,44.616216216216216,-1.0,5824,1,2
2062,Adware_1278,1,1,0,5555,0,43,61,13,2,4,94,0,13,5,0,8,3,0,0,0,0,0,178.1875,0,0,15.61256038647343,31.22512077294686,0.010628019323671498,1017,,3
2063,Riskware_1338,1,1,0,15053,1,120,1556,41,6,59,68,0,53,14,3,36,19,0,0,0,0,0,16.714285714285715,0,0,19.63391353172375,39.2678270634475,-1.0,5938,1,2
2064,Riskware_2810,1,1,0,5465,0,13,84,2,2,4,0,0,35,8,1,26,2,0,0,0,0,0,31.44736842105263,0,0,24.233215547703182,48.466431095406364,-1.0,776,1,2
2065,SMS_4612,1,1,0,934,0,2,3,2,0,0,0,0,13,7,1,5,1,0,0,0,0,0,70.0,0,0,11.4,22.8,-0.9220588235294118,272,8,1
2066,SMS_4208,0,1,0,776,0,0,15,3,0,0,0,0,4,3,0,1,1,0,0,0,0,0,138.25,0,0,12.059840425531915,24.11968085106383,-0.9607712765957447,125,8,1
2067,SMS_982,1,1,0,560,0,0,4,3,0,0,0,0,4,3,0,1,0,0,0,0,0,0,75.5,0,0,10.891322662173547,21.782645324347094,-0.9772535804549284,82,8,1
2068,SMS_88,1,1,0,851,0,0,252,2,0,0,0,0,21,8,2,11,0,0,0,0,0,0,10.25,0,0,15.310693641618498,30.621387283236995,-0.8569364161849711,434,6,1
2069,SMS_1690,1,1,0,1386,0,2,13,2,0,0,0,0,15,7,1,7,3,0,0,0,0,0,33.63636363636363,0,0,11.577825159914712,23.155650319829423,-0.9040511727078892,282,1,1
2070,Adware_1274,1,1,0,1823,0,6,38,3,4,0,0,0,11,2,1,8,0,0,0,0,0,0,80.85,0,0,14.807692307692308,29.615384615384617,-0.04807692307692308,265,,3
2071,SMS_455,1,1,0,765,0,0,213,2,0,0,0,0,13,6,1,6,1,0,0,0,0,0,9.714285714285714,0,0,10.517326732673267,21.034653465346533,-0.9232673267326733,342,8,1
2072,SMS_494,1,1,0,568,0,0,0,2,0,0,0,0,4,3,0,1,0,0,0,0,0,0,75.25,0,0,11.669921875,23.33984375,-0.951171875,116,6,1
2073,SMS_3104,1,1,0,573,0,2,0,1,0,0,0,0,9,4,0,5,2,0,0,0,0,0,94.33333333333333,0,0,11.414285714285715,22.82857142857143,-0.9326530612244898,64,1,1
2074,SMS_3098,1,1,0,679,0,0,13,1,0,0,19,0,6,3,1,2,1,0,0,0,0,0,257.5,0,0,11.589958158995817,23.179916317991633,-0.9832635983263598,82,1,1
2075,SMS_1321,1,1,0,568,0,0,0,2,0,0,0,0,4,3,0,1,0,0,0,0,0,0,61.2,0,0,13.411290322580646,26.822580645161292,-1.0,116,1,1
2076,Banking_2425,1,1,0,870,0,0,70,2,0,0,0,0,21,13,1,7,6,0,0,0,0,0,105.46153846153847,0,0,16.50725952813067,33.01451905626134,-0.7813067150635209,208,1,4
2077,SMS_318,1,1,0,781,0,0,2,2,0,0,0,0,13,6,1,6,0,0,0,0,0,0,11.692307692307692,0,0,11.29678188319428,22.59356376638856,-0.767580452920143,373,1,1
2078,SMS_2061,1,1,0,781,0,0,2,2,0,0,0,0,13,6,1,6,0,0,0,0,0,0,11.071428571428571,0,0,11.24400871459695,22.4880174291939,-0.7995642701525054,373,1,1
2079,Banking_1071,1,1,0,3252,0,5,18,20,1,0,0,0,7,4,0,3,0,0,0,0,0,0,15.935483870967742,0,0,20.087533156498672,40.175066312997345,-0.7320954907161804,499,1,4
2080,Riskware_1910,1,1,0,13337,0,30,146,2,5,8,0,0,21,7,2,12,0,0,0,0,0,0,13.909090909090908,0,0,19.299107142857142,38.598214285714285,-0.9553571428571429,2366,1,2
2081,Riskware_785,1,1,0,2970,0,17,142,3,0,11,0,0,6,4,0,2,0,1,0,0,0,0,110.93103448275862,0,0,26.211009174311926,52.42201834862385,-1.0,477,1,2
2082,Riskware_294,1,1,0,123,0,0,0,1,0,0,0,0,42,12,2,28,17,0,0,0,0,0,4.0,0,0,19.602739726027398,39.205479452054796,-1.0,85,1,2
2083,Banking_2046,1,1,0,963,0,0,70,2,0,10,0,0,8,4,0,4,0,0,0,0,0,0,401.6666666666667,0,0,17.85068198133525,35.7013639626705,-0.914572864321608,74,1,4
2084,SMS_1395,0,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,40.5,0,0,12.698689956331878,25.397379912663755,-0.9323144104803494,204,1,1
2085,SMS_486,1,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,45.142857142857146,0,0,11.454248366013072,22.908496732026144,-0.8725490196078431,210,8,1
2086,SMS_2380,1,1,0,663,0,0,7,2,0,0,0,0,19,6,2,11,1,0,0,0,0,0,43.142857142857146,0,0,11.304538799414349,22.609077598828698,-0.9553440702781845,131,1,1
2087,SMS_3600,1,1,0,843,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,33.75,0,0,10.613851992409867,21.227703984819733,-0.9278937381404174,210,1,1
2088,Riskware_551,1,1,0,14727,0,1,132,2,0,17,0,0,1,0,0,1,0,0,0,0,0,0,265.7,0,0,20.823348694316437,41.64669738863287,-0.7757296466973886,3748,1,2
2089,Banking_2214,1,1,0,593,0,0,48,2,0,0,0,0,21,13,1,7,5,0,0,0,0,0,64.33333333333333,0,0,19.36216216216216,38.72432432432432,-0.5405405405405406,148,1,4
